order_date,region,state_province,city,category,sub_category,product_name,sales,quantity,discount,profit,year,month,month_name,sales_per_unit,profit_margin,outliers_sales,outliers_profit
2023-08-08,South,Florida,Jacksonville,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,155.45600000000002,4,0.2,-7.772799999999989,2023,8,August,38.864000000000004,-0.04999999999999992,False,False
2023-08-08,West,Arizona,Glendale,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",121.376,4,0.2,-3.034400000000012,2023,8,August,30.344,-0.0250000000000001,False,False
2023-08-08,West,California,San Diego,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,327.76,8,0.0,91.77280000000002,2023,8,August,40.97,0.2800000000000001,False,True
2023-08-08,Central,Michigan,Trenton,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,53.88,6,0.0,22.629600000000003,2023,8,August,8.98,0.42000000000000004,False,False
2023-08-08,Central,Michigan,Trenton,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",167.535,3,0.1,37.22999999999998,2023,8,August,55.845,0.22222222222222213,False,False
2023-08-08,West,California,San Diego,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12,2,0.0,22.0748,2023,8,August,38.06,0.29,False,False
2023-08-08,Central,Michigan,Trenton,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,38.34,3,0.0,17.253,2023,8,August,12.780000000000001,0.44999999999999996,False,False
2023-08-08,West,California,Vacaville,Office Supplies,Storage,Advantus Rolling Drawer Organizers,423.28,11,0.0,110.0528,2023,8,August,38.48,0.26,False,True
2023-08-08,West,Arizona,Glendale,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,3,0.2,-10.79730000000001,2023,8,August,31.992,-0.11250000000000011,False,False
2023-08-08,Central,Michigan,Trenton,Technology,Copiers,Sharp 1540cs Digital Laser Copier,549.99,1,0.0,274.995,2023,8,August,549.99,0.5,True,True
2023-08-08,West,California,San Diego,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.976,3,0.2,434.9913,2023,8,August,399.992,0.3625,True,True
2023-08-08,Central,Michigan,Trenton,Technology,Phones,Motorola Droid Maxx,299.98,2,0.0,83.99440000000001,2023,8,August,149.99,0.28,False,True
2023-08-08,West,California,San Diego,Technology,Phones,AT&T 1070 Corded Phone,445.96,5,0.2,55.74499999999995,2023,8,August,89.192,0.12499999999999989,False,False
2023-08-08,East,Ontario,Toronto,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",113.92,2,0.0,33.04,2023,8,August,56.96,0.29002808988764045,False,False
2023-08-08,East,Ontario,Toronto,Office Supplies,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",39.66,2,0.0,11.9,2023,8,August,19.83,0.30005042864346954,False,False
2023-08-08,East,Ontario,Toronto,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,447.86,7,0.0,210.49,2023,8,August,63.980000000000004,0.4699906220693967,False,True
2023-08-09,West,Arizona,Phoenix,Office Supplies,Binders,Avery Hole Reinforcements,9.345000000000002,5,0.7,-6.541499999999999,2023,8,August,1.8690000000000004,-0.6999999999999997,False,False
2023-08-09,West,Washington,Seattle,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,2060.744,7,0.2,643.9825,2023,8,August,294.392,0.31249999999999994,True,True
2023-08-09,West,Arizona,Phoenix,Office Supplies,Fasteners,"Super Bands, 12/Pack",4.464,3,0.2,-0.9486,2023,8,August,1.4880000000000002,-0.21249999999999997,False,False
2023-08-09,West,California,San Diego,Office Supplies,Labels,Avery 494,20.88,8,0.0,9.6048,2023,8,August,2.61,0.45999999999999996,False,False
2023-08-09,West,California,Fresno,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),5.98,1,0.0,2.691,2023,8,August,5.98,0.44999999999999996,False,False
2023-08-09,South,Florida,Saint Petersburg,Office Supplies,Paper,Xerox 21,15.552000000000003,3,0.2,5.4432,2023,8,August,5.184000000000001,0.3499999999999999,False,False
2023-08-09,West,Washington,Seattle,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,219.168,2,0.2,-43.83360000000002,2023,8,August,109.584,-0.20000000000000007,False,True
2023-08-09,West,Washington,Seattle,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1091.168,4,0.2,68.19799999999998,2023,8,August,272.792,0.062499999999999986,True,False
2023-08-09,South,Florida,Saint Petersburg,Technology,Phones,AT&T 1070 Corded Phone,178.384,2,0.2,22.297999999999973,2023,8,August,89.192,0.12499999999999986,False,False
2023-08-11,West,Washington,Seattle,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",12.35,1,0.0,5.434,2023,8,August,12.35,0.44,False,False
2023-08-11,West,Washington,Seattle,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,40.97,1,0.0,10.6522,2023,8,August,40.97,0.26,False,False
2023-08-11,West,Washington,Seattle,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",22.96,2,0.0,10.7912,2023,8,August,11.48,0.47,False,False
2023-08-11,East,New York,New York City,Office Supplies,Storage,Tennsco Single-Tier Lockers,375.34,1,0.0,18.767,2023,8,August,375.34,0.05,False,False
2023-08-12,West,California,San Francisco,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",85.44,3,0.0,31.612800000000004,2023,8,August,28.48,0.37000000000000005,False,False
2023-08-12,South,Florida,Miami,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,211.248,6,0.2,15.843599999999997,2023,8,August,35.208,0.07499999999999998,False,False
2023-08-12,South,Florida,Miami,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,47.96,5,0.2,4.196499999999995,2023,8,August,9.592,0.0874999999999999,False,False
2023-08-12,South,Georgia,Woodstock,Office Supplies,Binders,Acco Translucent Poly Ring Binders,14.04,3,0.0,6.7392,2023,8,August,4.68,0.48000000000000004,False,False
2023-08-12,East,New Jersey,Lakewood,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",196.21,7,0.0,98.105,2023,8,August,28.03,0.5,False,True
2023-08-12,South,Florida,Miami,Office Supplies,Labels,Avery 501,2.952,1,0.2,0.9963,2023,8,August,2.952,0.33749999999999997,False,False
2023-08-12,South,Florida,Miami,Office Supplies,Paper,Xerox 229,31.104000000000006,6,0.2,10.8864,2023,8,August,5.184000000000001,0.3499999999999999,False,False
2023-08-12,South,Florida,Miami,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,5.5520000000000005,2,0.2,-1.0410000000000006,2023,8,August,2.7760000000000002,-0.18750000000000008,False,False
2023-08-12,South,Georgia,Woodstock,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",272.61,13,0.0,98.1396,2023,8,August,20.970000000000002,0.36,False,True
2023-08-12,South,Florida,Miami,Technology,Accessories,Maxell 4.7GB DVD-R,158.928,7,0.2,41.7186,2023,8,August,22.704,0.2625,False,False
2023-08-12,West,California,San Francisco,Technology,Phones,BlackBerry Q10,806.336,8,0.2,50.396000000000015,2023,8,August,100.792,0.06250000000000001,True,False
2023-08-15,West,California,San Francisco,Furniture,Chairs,Novimex Fabric Task Chair,195.136,4,0.2,-12.196000000000003,2023,8,August,48.784,-0.06250000000000001,False,False
2023-08-15,West,California,San Francisco,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,152.91,3,0.0,42.8148,2023,8,August,50.97,0.27999999999999997,False,False
2023-08-15,South,Florida,Hollywood,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,152.24,5,0.2,17.12699999999999,2023,8,August,30.448,0.11249999999999992,False,False
2023-08-15,East,Connecticut,Fairfield,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,62.94,3,0.0,30.2112,2023,8,August,20.98,0.48000000000000004,False,False
2023-08-15,West,California,San Francisco,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,17.856,4,0.2,6.249599999999999,2023,8,August,4.464,0.3499999999999999,False,False
2023-08-15,Central,Texas,Dallas,Office Supplies,Binders,GBC Durable Plastic Covers,30.959999999999997,8,0.8,-52.63200000000002,2023,8,August,3.8699999999999997,-1.7000000000000008,False,True
2023-08-15,West,California,San Francisco,Office Supplies,Binders,GBC Durable Plastic Covers,46.440000000000005,3,0.2,15.092999999999998,2023,8,August,15.480000000000002,0.3249999999999999,False,False
2023-08-15,West,California,San Francisco,Office Supplies,Paper,Xerox 1925,92.94,3,0.0,41.82299999999999,2023,8,August,30.98,0.44999999999999996,False,False
2023-08-15,South,Florida,Hollywood,Office Supplies,Paper,Xerox 1955,91.36,5,0.2,29.691999999999997,2023,8,August,18.272,0.32499999999999996,False,False
2023-08-16,East,Pennsylvania,Philadelphia,Furniture,Tables,Chromcraft Rectangular Conference Tables,853.0919999999999,6,0.4,-227.49120000000016,2023,8,August,142.182,-0.2666666666666669,True,True
2023-08-17,South,Arkansas,Little Rock,Office Supplies,Binders,Avery Non-Stick Binders,17.96,4,0.0,8.2616,2023,8,August,4.49,0.45999999999999996,False,False
2023-08-17,South,Arkansas,Little Rock,Office Supplies,Fasteners,Colored Push Pins,12.67,7,0.0,4.5612,2023,8,August,1.81,0.36000000000000004,False,False
2023-08-17,South,Arkansas,Little Rock,Office Supplies,Paper,Xerox 1929,114.2,5,0.0,52.532,2023,8,August,22.84,0.45999999999999996,False,False
2023-08-17,Central,Texas,Houston,Office Supplies,Paper,Xerox 203,15.552000000000003,3,0.2,5.4432,2023,8,August,5.184000000000001,0.3499999999999999,False,False
2023-08-17,South,Arkansas,Little Rock,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,4,0.0,122.38559999999998,2023,8,August,84.99,0.36,False,True
2023-08-19,South,Arkansas,Jonesboro,Furniture,Bookcases,"Hon Metal Bookcases, Gray",638.82,9,0.0,172.4814,2023,8,August,70.98,0.27,True,True
2023-08-19,West,California,Los Angeles,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",289.24,7,0.0,26.03160000000001,2023,8,August,41.32,0.09000000000000004,False,False
2023-08-19,East,Ohio,Columbus,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,10.72,2,0.2,1.7419999999999989,2023,8,August,5.36,0.1624999999999999,False,False
2023-08-19,West,California,Los Angeles,Office Supplies,Binders,Satellite Sectional Post Binders,69.456,2,0.2,22.5732,2023,8,August,34.728,0.325,False,False
2023-08-19,East,Ohio,Columbus,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,76.77600000000001,4,0.7,-58.86159999999998,2023,8,August,19.194000000000003,-0.7666666666666663,False,True
2023-08-19,South,Georgia,Columbus,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,3,0.0,10.347300000000004,2023,8,August,114.97000000000001,0.03000000000000001,False,False
2023-08-19,East,Ohio,Columbus,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,9.184,2,0.2,1.1479999999999988,2023,8,August,4.592,0.12499999999999988,False,False
2023-08-19,East,Quebec,Montreal,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,19.44,3,0.0,9.33,2023,8,August,6.48,0.47993827160493824,False,False
2023-08-19,East,Quebec,Montreal,Office Supplies,Paper,Xerox 200,387.99,1,0.0,182.36,2023,8,August,387.99,0.470012113714271,False,True
2023-08-20,South,Virginia,Hampton,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",500.24,13,0.0,145.06959999999992,2023,8,August,38.480000000000004,0.2899999999999998,True,True
2023-08-20,Central,Illinois,Chicago,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",421.372,2,0.3,-6.019600000000054,2023,8,August,210.686,-0.014285714285714414,False,False
2023-08-20,South,Virginia,Hampton,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,896.99,1,0.0,421.5853,2023,8,August,896.99,0.47000000000000003,True,True
2023-08-20,South,Virginia,Hampton,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,20.12,2,0.0,9.2552,2023,8,August,10.06,0.46,False,False
2023-08-22,East,Ohio,Lakewood,Office Supplies,Art,Faber Castell Col-Erase Pencils,3.912,1,0.2,1.0269,2023,8,August,3.912,0.2625,False,False
2023-08-22,Central,Missouri,Saint Charles,Office Supplies,Paper,Xerox 1899,11.56,2,0.0,5.6644000000000005,2023,8,August,5.78,0.49000000000000005,False,False
2023-08-22,South,Florida,North Miami,Office Supplies,Supplies,Acme Serrated Blade Letter Opener,7.6320000000000014,3,0.2,-1.8126,2023,8,August,2.5440000000000005,-0.23749999999999996,False,False
2023-08-23,West,Colorado,Denver,Furniture,Furnishings,Regeneration Desk Collection,4.224,3,0.2,1.2672000000000003,2023,8,August,1.4080000000000001,0.30000000000000004,False,False
2023-08-23,West,California,Los Angeles,Office Supplies,Binders,GBC Linen Binding Covers,49.568000000000005,2,0.2,17.348799999999997,2023,8,August,24.784000000000002,0.3499999999999999,False,False
2023-08-23,West,Colorado,Denver,Office Supplies,Paper,Xerox 1931,31.104000000000006,6,0.2,10.8864,2023,8,August,5.184000000000001,0.3499999999999999,False,False
2023-08-23,West,Colorado,Denver,Office Supplies,Paper,Xerox 1988,223.056,9,0.2,69.70499999999998,2023,8,August,24.784000000000002,0.3124999999999999,False,False
2023-08-23,West,Colorado,Denver,Office Supplies,Paper,Xerox 1976,15.552000000000003,3,0.2,5.4432,2023,8,August,5.184000000000001,0.3499999999999999,False,False
2023-08-23,Central,Michigan,Grand Rapids,Office Supplies,Paper,Xerox 1993,19.44,3,0.0,9.5256,2023,8,August,6.48,0.49,False,False
2023-08-23,East,New York,New York City,Office Supplies,Paper,Xerox 1994,25.92,4,0.0,12.4416,2023,8,August,6.48,0.4799999999999999,False,False
2023-08-23,East,New York,New York City,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,45.92,4,0.0,22.5008,2023,8,August,11.48,0.49,False,False
2023-08-23,West,Colorado,Denver,Office Supplies,Supplies,Acme Titanium Bonded Scissors,6.800000000000001,1,0.2,0.5099999999999998,2023,8,August,6.800000000000001,0.07499999999999996,False,False
2023-08-23,West,Colorado,Denver,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,143.64,9,0.2,10.772999999999987,2023,8,August,15.959999999999999,0.07499999999999991,False,False
2023-08-24,East,New York,Oceanside,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,13.28,2,0.0,6.3744,2023,8,August,6.64,0.48,False,False
2023-08-24,East,New York,Oceanside,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",12.672,3,0.2,4.435200000000001,2023,8,August,4.224,0.35000000000000003,False,False
2023-08-24,West,Montana,Billings,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",8.288,2,0.2,2.693599999999999,2023,8,August,4.144,0.3249999999999999,False,False
2023-08-24,South,Kentucky,Owensboro,Office Supplies,Supplies,Acme Titanium Bonded Scissors,25.5,3,0.0,6.63,2023,8,August,8.5,0.26,False,False
2023-08-25,West,California,Los Angeles,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",6.28,1,0.0,2.6376000000000004,2023,8,August,6.28,0.42000000000000004,False,False
2023-08-25,East,Ohio,Columbus,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,6.528000000000001,4,0.7,-4.569599999999999,2023,8,August,1.6320000000000003,-0.6999999999999997,False,False
2023-08-25,East,Ohio,Columbus,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",20.856,8,0.7,-16.684799999999996,2023,8,August,2.607,-0.7999999999999997,False,False
2023-08-25,Central,Texas,Houston,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",25.679999999999996,3,0.8,-39.804,2023,8,August,8.559999999999999,-1.5500000000000003,False,True
2023-08-25,Central,Texas,Houston,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",12.383999999999997,3,0.8,-19.814400000000003,2023,8,August,4.127999999999999,-1.6000000000000005,False,False
2023-08-25,East,Ohio,Columbus,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,2.8620000000000005,3,0.7,-2.2896,2023,8,August,0.9540000000000002,-0.7999999999999998,False,False
2023-08-25,East,Ohio,Columbus,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,6,0.2,44.0316,2023,8,August,21.744,0.33749999999999997,False,False
2023-08-25,East,Ohio,Columbus,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.720000000000001,2,0.2,1.6519999999999997,2023,8,August,2.3600000000000003,0.34999999999999987,False,False
2023-08-25,East,Ohio,Columbus,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,14,0.2,14.534799999999995,2023,8,August,2.864,0.36249999999999993,False,False
2023-08-25,East,Ohio,Columbus,Office Supplies,Paper,Xerox 1921,23.976000000000003,3,0.2,7.492499999999999,2023,8,August,7.992000000000001,0.3124999999999999,False,False
2023-08-25,West,California,Los Angeles,Office Supplies,Paper,Xerox 23,25.92,4,0.0,12.4416,2023,8,August,6.48,0.4799999999999999,False,False
2023-08-25,West,California,Los Angeles,Office Supplies,Storage,Portable Personal File Box,48.84,4,0.0,13.186800000000003,2023,8,August,12.21,0.2700000000000001,False,False
2023-08-25,West,California,Los Angeles,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,95.1,5,0.0,30.431999999999995,2023,8,August,19.02,0.31999999999999995,False,False
2023-08-25,West,Washington,Seattle,Technology,Phones,Polycom VVX 310 VoIP phone,1007.9440000000002,7,0.2,75.5958,2023,8,August,143.99200000000002,0.07499999999999998,True,True
2023-08-26,East,Delaware,Newark,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,10.68,4,0.0,4.0584,2023,8,August,2.67,0.38,False,False
2023-08-26,East,Delaware,Newark,Office Supplies,Art,Newell 340,8.64,3,0.0,2.5056,2023,8,August,2.8800000000000003,0.29,False,False
2023-08-26,East,Delaware,Newark,Office Supplies,Paper,Xerox 1978,17.34,3,0.0,8.4966,2023,8,August,5.78,0.49000000000000005,False,False
2023-08-26,East,Delaware,Newark,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,3.38,1,0.0,1.5547999999999995,2023,8,August,3.38,0.45999999999999985,False,False
2023-08-26,West,California,Los Angeles,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,8,0.0,22.98400000000001,2023,8,August,22.1,0.13000000000000003,False,False
2023-08-26,East,Delaware,Newark,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,149.97,3,0.0,52.48949999999999,2023,8,August,49.99,0.35,False,False
2023-08-27,South,Virginia,Springfield,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",29.12,4,0.0,12.521600000000005,2023,8,August,7.28,0.43000000000000016,False,False
